scientific_name
---.AUSENTE DA LISTA.---
---ABSENTE DE LA LISTE---
---INCONNUE---
---NOT IN LIST----
---NOT KNOWN---
Erythrina guatemalensis
Erythrina hondurensis Standl.
Erythrina orientalis
Erythrina poepp
Erythrina poeppigiana
Erythrina princeps
Erythrina senegalensis
Erythrina sigmoidea
Erythrina sp
Erythrina sp.
Erythrina subumbrans
Erythrina variegata
Erythrina variegata var.
Erythrophleum africanum
Erythrophleum ivorense
Erythrophleum sp.
Erythrophleum suaveolens
Erythrophloeum
Erythrophloeum ivorense
Erythropleum suaveolens
Erythroxylon pallidum
Erythroxylum mannii
Eschweilera cal
Esenbeckia litoralis
Esenbeckia pentaphylla
Eucalyptus
Eucalyptus  sp.
Eucalyptus camaldulensis
Eucalyptus camaldulensis Dehnh.
Eucalyptus citriodora
Eucalyptus deglupta
Eucalyptus saligna
Eucalyptus sp.
Eucaplyptus camaldulensis
Eucaplyptus citriodora
Eucaplyptus globulus
Eucaplyptus robusta
Eucaplyptus sp.
Eugenia acapalensis
Eugenia axillaris
Eugenia bukobensis
Eugenia capuli
Eugenia guatemalensis
Eugenia jambos
Eugenia macrocarpa
Eugenia salamen
Eugenia salamensis
Eugenia sp
Eugenia sp.
Eugenia storkii
Eugenia xalapensis
Eulalia quadrinervis
Eulaliopsis binata
Eunymus javanicus
Eupatorium sp01.
Euphorbia candelabrum
Euphorbia cooperi
Euphorbia hirta
Euphorbia ingens
Euphorbia nerifolia
Euphorbia plumerioides
Euphorbia poissonii
Euphorbia sp
Euphoria didyma
Eurya buxifolia
Eurya japonica
Eurypetalum batenii
Eustichiaceae
Euterpe macrospadix
Euterpe precato
Euterpe precatoria
Evodia bintoco
Evodia confusa
Evodia sp
Excoecaria agallocha
Excoecaria philippinensis
Fagara heitzii
Fagara lemairei
Fagara leprieurii
Fagara macrophylla
Fagara tessmanii
Fagara tessmannii
Fagara welwitschii
Faidherbia albida
Faidherbia sp.
Faramea occiden
Faramea occidentalis
Faurea intermedia
Faurea saligna
Faurea speciosa
Fernandoa
Fernandoa adolfi friderici
Fernandoa ferdinandi
Feronia limonia
Ficus
Ficus altissima
Ficus ampelas
Ficus balete
Ficus behghalensis
Ficus bengalensis
Ficus bengeutensis
Ficus benghalensis
Ficus benguetensis
Ficus benjamina
Ficus benjamina var. comosa
Ficus botryocarpa
Ficus brachylepsis
Ficus brachypoda
Ficus capensis
Ficus carica
Ficus cassidyana
Ficus colubrinae
Ficus congesta
Ficus cotinifolia
Ficus crassiuscula
Ficus cumingii
Ficus donnell-smithii
Ficus elastica
Ficus eriobotryoides
Ficus exasperata
Ficus glaberrima
Ficus glabrata
Ficus glaucescens
Ficus guatemalana
Ficus heterophylla
Ficus heteropleura
Ficus hispida
Ficus ingenis
Ficus ingens
Ficus insipida
Ficus irisana
Ficus isophlebia
Ficus iteophylla
Ficus lacor
Ficus lapathifolia
Ficus maxima
Ficus minahassae
Ficus morazaniana
Ficus mucuso
Ficus nota
Ficus obtusifolia
Ficus ovalis
Ficus pedunculosa
Ficus pedunculosa v. imberbis
Ficus pertusa
Ficus platyphylla
Ficus polita
Ficus pseudomangifera
Ficus pseudopalma
Ficus psuedopalma
Ficus religiosa
Ficus retusa
Ficus ribes
Ficus ruficaulis
Ficus saxophila
Ficus semicordata
Ficus septica
Ficus sp
Ficus sp.
Ficus sp01
Ficus sycomorus
Ficus tonduzii
Ficus trigonata
Ficus ulmifolia
Ficus variegata
Ficus variegata v. garciae
Ficus verruculosa
Ficus vogeliana
Ficus vogiliana
Ficus wakefieldii
Ficus werckleana
Fillaeopsis
Fillaeopsis discophora
Fillaeopsis discophorara
Fimbristylis ovata
Firmiana colorata
Firmiana simplex
Flacourtia flavescens
Flacourtia indica
Flacourtia jangomas
Flacourtia rukam
Fraxinus griffithii
Fraxinus sogdiana
Freziera guatemalensis
Funtumia
Funtumia africana
Funtumia elastica
Funtumia latifolia
Gambeya
Gambeya africana
Gambeya beguei
Gambeya boukokoensis
Gambeya gigantea
Gambeya lacourtiana
Gambeya perpulchra
Gambeya sp.
Gambeya subnuda
Ganophyllum
Ganophyllum giganteum
Garcinia
Garcinia benthami
Garcinia binucao
Garcinia brevirostris
Garcinia busuangaensis
Garcinia cowa
Garcinia huillensis
Garcinia intermedia
Garcinia ituman
Garcinia jovis-tonantis
Garcinia kola
Garcinia lateriflora
Garcinia livingstonei
Garcinia macgregori
Garcinia mangostana
Garcinia mannii
Garcinia nervosa
Garcinia polyantha
Garcinia punctata
Garcinia rubra
Garcinia sp.
Garcinia staudtii
Garcinia venulosa
Garcinia vidalii
Garcinia volkensii
Garcinia xanthochymus
Gardenia imperialis
Gardenia jovi-tonantis
Gardenia megalocarpa
Gardenia triacantha
Garuga floribunda
Garuga pinnata
Geniostoma rupestre
Genipa american
Genipa americana
Genipa americana L.
Genipa caruto
Geonoma congesta
Geothalsia meiantha
Geunsia cumingiana
Gilbertiodendron
Gilbertiodendron brachystegioides
Gilbertiodendron dewevrei
Gilletiodendron kisantuense
Gironniera celtidifolia
Gleichenia bifida
Glichidion camiguinense
Gliricida sepium
Gliricidia guatemalensis
Gliricidia sepi
Gliricidia sepium
Gliricidia Sepium
Gliricidia sepium (Jacq.) Kunth. ex Walpers.
Glochidion camiguinense
Glochidion lancifolium
Glochidion luzonense
Glochidion mindorense
Glochidion psidioides
Glochidion traindrum
Gmelina arborea
Gmelina arborea Roxb.
"Gmelina arborea
Gmelina arborea"
Gmelina hystrix
Gnaphalium luteo-album
Gnetum gnemon
Godmania aescul
Godmania aesculifolia
Goethalsia meia
Goethalsia meiantha
Gomphrena globosa
Goniothalamus epiphyticus
Goniothalamus gitingensis
Goniothalamus lancifolius
Gordonia brandegeei
Gossweilerodendron balsamiferum
Gossweilerodendron joveri
Goupia glabra
Graptophyllum hortense
Grevillea robusta
Grewia
Grewia coriacea
Grewia coriacia
Grewia eriocarpa
Grewia inflexa
Grewia microcos
Grewia mollis
Grewia setacea
Grewia spp
Grias cauliflor
Grias cauliflora
Guaiacum sanctum
Guaiacum sanctum L.
Guarea
Guarea aligera
Guarea cedrata
Guarea cf. Rhopalocarpa
Guarea excelsa
Guarea glabra
Guarea glabra Vahl.
Guarea grandiflora
Guarea grandifo
Guarea grandifolia
Guarea grandifolia D.C.
Guarea kunthiana
Guarea sp
Guarea sp.
Guarea sp01.
Guarea thompsonii
Guatteria amplifolia
Guatteria olini
Guazuma ulmifol
Guazuma ulmifolia
Guazuma ulmifolia Lam.
Guettarda combsii
Guettarda macro
Guettarda macrosperma
Guettarda speciosa
Guiao mindorensis
Guibourtia
Guibourtia arnoldiana
Guibourtia coleosperma
Guibourtia demeusei
Guibourtia sp.
Guibourtia tessmannii
Guiera senegalensis
Guioa acuminata
Guioa keolreuteria
Guioa koelreuteria
Guioa mindorensis
Guioa pleuropteria
Gulbourtia coleosperma
Gymnanthes guatemalensis
Gymnanthes lucida
Gymnanthes riparia
Gymnopodium florifundum
Gymnostoma rumphiana
Gymnostoma sumatranum
Gyrocarpus americanus
Haematostaphis barteri
Haematoxylon brasiletto
Haematoxylon campechianum
Haematoxylon sp.
Haematoxylum brasiletto Karst.
Hallea stipulosa
Hamelia patens
Hamelia sp01
Hamiltonia suaveolens
Hampea appendic
Hampea sp
Hampea trilobata
Hannoa klaineana
Haplormosia monophylla
Harpulia arborea
Harungana
Harungana madagascariensis
Harungana massaeinsis
Hasseltia flori
Hasseltia floribunda H.B.K.
Hasseltia sp
Hauya elegans
Hedyosmum mexic
Hedyosmum mexicanum
Hedyosmun mexicanum
Heeria reticulata
Heinsia crinita
Heisteria
Heisteria parvifolia
Helicteres guazumaelmifol
Heliocarpus app
Heliocarpus appendiculatu
Heliocarpus appendiculatus
Heliocarpus donnell-smith
Heliocarpus mexicanus
Heliocarpus sp.
Heliocarpus sp01
Hemarthria protensa
Henriettea succosa
Heritiera foemes
Heritiera fomes
Heritiera javanica
Heritiera littoralis
Hernandia sonora
Hernandia stenu
Hernandia stenuda
Herniangium excelsum
Heterophragma adenophyllum
Hevea brasiiensis
Hevea brasiliensis
Hevea nitida
Hevea sp.
Hexalobus crispiflorus
Hexalobus monopetalus
Hexalobus sp.
Hibiscus campylosiphon
Hibiscus elatus
Hibiscus tileiaceus
Hibiscus tiliaceus
Hieronyma alchorneoides
Hieronyma guatemalensis
Hieronyma poasana
Hippomane mancinella
Hirtella americana
Hirtella media
Hirtella racemosa
Hirtella sp.
Hirtella triandra Sandw.
Holarrhena antidysenterica
Holarrhena pubescence
Holigarna caustica
Holoptelea
Holoptelea grandis
Homalanthus alpinus
Homalanthus populneus
Homalia foetidum
Homalium
Homalium foetidum
Homalium letestui
Homalium longistylum
Homalium panayanum
Homalium racemosum
Homalium racemosum Jacq.
Homalium sp.
Homolanthus populneus
"Homolanthus populneus
Homolanthus populneus"
Homonoia javense
Hopea acuminata
Hopea cagayanensis
Hopea foxworthyi
Hopea malibato
Hopea mindanensis
Hopea odorata
Hopea philippinensis
Hopea plagata
Horsefieldia costulata
Horsfielda megacarpa
Horsfieldia megacarpa
Huertea cubensis
Humiriaceae
Humiriastrum sp
Hura crepitans
Hura crepitans L.
Hura polyandra
Hydnocarpus sp
Hyeromima oblonga
Hyeronima alcho
Hyeronima alchorneoides Allem.
Hyeronima alchornoides
Hyeronima oblon
Hyeronima poasa
Hylodendron
Hylodendron gabonense
Hylodendron gabunense
Hymenaea courbaril
Hymenaea courbaril L.
Hymenaea sp01.
Hymenocardia
Hymenocardia acida
Hymenocardia heudelotii
Hymenocardia ulmoides
Hymenodictylon excelsum
Hymenodictyon excelsum
Hymenolobium mesoamerican
Hymenostegia afzelii
Hyphaene thebaica
Hyphaene ventricosa
Hypodaphnis zenkeri
Ilex discolor
Ilex guianense
Ilex guianensis
Ilex liekmanii
Ilex pulogensis
Ilex tectonica
Imperata cylindrica
Inconnu
Indigofera rhynchocarpa
Inga coruscans
Inga densiflora
Inga fagifolia
Inga laurina
Inga leiocalyci
Inga leptoloba
Inga micheliana
Inga paterna
Inga paterno
Inga punctata
Inga sapindoides
Inga sp
Inga sp.
Inga sp01.
Inga spectabilis
Inga spuria
Inga thibaudiana
Inga vera
Inga vera Will. ssp. Spuria (Willd.) León
Inga xalapensis
Intsia bijuga
Intsia retusa
Ipomoea arborescens
Ipomoea batatus
Iriartea deltoi
Irvingia
Irvingia excelsa
Irvingia gabonensis
Irvingia grandifolia
Irvingia robur
Irvingia smithii
Iryantrera gradis
Isoberlinia angolensis
Isoberlinia doka
Isoberlinia tomentosa
Isolona hexaloba
Isolona thonneri
Itea macrophylla
Iteadaphne philippinensis
Ixonanthaceae
Ixora coccinea
Ixora macrophylla
Ixora philippinensis
Ixora rhodesiaca
Jabaranda mimos
Jacaranda copai
Jacaranda copaia
Jacaranda mimosifolia
Jacaratia dolichaula
Jacaratia sp
Jacquinia aurantiaca
Jatrofa curcas
Jatropha
Jatropha curcas
Jatropha Curcas
Jossinia aherniana
Juglans boliviana
Juglans guatemalensis
Juglans olanchana
Juglans olanchana Standl. & L.O. Wms.
Juglans olanchanum
Juglans regia
Julbernadia globiflora
Julbernadia paniculata
Julbernardia paniculata
Juniperus
Juniperus drupacea
Juniperus excelsa
Juniperus oxycedrus
Juniperus phoenicia & foetidissima
Juniperus sabina
Junuperus semiqlobosa
Junuperus seravchanica
Junuperus turkestanica
Justicia diffusa
Kaéla
Karwinskia calderohii
Karwinskia calderoni
Karwinskia calderonii
Keayodendron
Keayodendron bridelioides
Khaya
Khaya anthotheca
Khaya grandifoliola
Khaya ivorensis
Khaya nyasica
Khaya senegalensis
Khaya sp.
Kigelia acutifolia
Kigelia africana
Kingiodendron alternifolium
Kirkia acuminata
Klainedoxa gabonensis
Klainedoxa microphylla
Kleinhovia hospita
Koodersiodendron pinnatum
Koompasia excelsa
Koordersiodendron pinnatum
Kopsia arborea
Kopsia fruticosa
Krugiodendron ferreum
Lablab purpureus
Lacistema aggregatum
Lacmellea panamensis
Laetia procera
Laetia procera (Poeppig.) Eichl.
Laetia thamnia
Lafoensia punic
Lafoensia punicifolia
Lagenaria siceraria
Lagerstroemia pyriformis
Lagerstroemia speciosa
Laguncularia ra
Laguncularia racemosa
Lamea kert
Lannea
Lannea acida
Lannea coromandelica
Lannea discolor
Lannea fruticosa
Lannea humilis
Lannea kerstingii
Lannea microcarpa
Lannea schimeri
Lannea schimperi
Lannea sp.
Lannea stuhlmannii
Lannea welwitschii
Lansium domesticum
Laportea brunnea
Laportea luzonensis
Lapotea mexicana
Larix sibirica
Lasianthaea fruticosa
Lasianthus sp
Lasiodiscus marmoratus
Lauraceae
Laurus nobilis
Lawsonia inermis
Lecaniodiscus
Lecaniodiscus cupanioides
Lecointea amazo
Lecointea amazonika
Lecomtedoxa klaineana
Lecythis ampla
Ledenbergia macrantha
Leea aculeata
Leea banahaensis
Leea guineensis
Leersia hexandra
Lentinus sp
Leonardoxa africana
Lepidobotrys staudtii
Lepidopetalum perrottetii
Lepisanthes rubiginosa
Lepisanthes tetraphylla
Leplaea mayombensis
Leptantus daphnoides
Leptaulus daphnoides
Leptospermum annae
Letestua durissima
Leucaena
Leucaena collinsii
Leucaena diversifolia
Leucaena guatemalensis
Leucaena leococephala
Leucaena leucocephala
Leucaena leucocephala (Lam.) de Wit.
"Leucaena leucocephala
Leucaena leucocephala"
Leucaena pulverulenta
Leucaena salvadorensis
Leucaena shannoni
Leucosyke capitellata
Leucosyke mindorensis
Licania arborea
Licania hypoleuca
Licania platypus
Licania sp
Licaria capitata
Licaria sp
Ligustrum sp
Lindackeria laurina
Linociera africana
Linociera ramiflora
Lippia myriocep
Lippia myriocephala
Lippia sp
Liquidambar styraciflua
Liquidambar styraciflua L.
Litchi chinensis
Litchi chinensis subsp. Philippinensis
Litchi philippinensis
Lithocarpus apoensis
Lithocarpus bennettii
Lithocarpus budii
Lithocarpus jordanae
Lithocarpus llanosii
Lithocarpus ovalis
Lithocarpus soleriana
Lithocarpus solerianus
Lithocarpus spp
Litsaea angustifolia
Litsea angustifolia
Litsea baractanensis
Litsea garciae
Litsea glaucescens
Litsea glutinosa
Litsea glutonisa
Litsea leytensis
Litsea luzonica
Litsea macgregori
Litsea monopetala
Litsea perrottetii
Litsea perrottetti
Litsea perrottettii
Litsea sp.
Litsea urdanetensis
Litsea vanoverberghii
Livistona rotundifolia
Livistonia rotundifolia
Lonchocarpus atropurpureus
Lonchocarpus capassa
Lonchocarpus castilloi
Lonchocarpus eriocalyx
Lonchocarpus fe
Lonchocarpus guatemalensi
Lonchocarpus guatemalensis
Lonchocarpus lasiotropis
Lonchocarpus latifolius
Lonchocarpus laxiflora
Lonchocarpus michelianus
Lonchocarpus minimiflorus
Lonchocarpus nelsii
Lonchocarpus parviflorus
Lonchocarpus phaseolifolius
Lonchocarpus phlebifolius
Lonchocarpus rugosus
Lonchocarpus santarosanus
Lonchocarpus schiedeanus
Lonchocarpus sericeus
Lonchocarpus sp
Lonchocarpus velutinus
Lophira alata
Lophira lanceolata
Louteridium donnell-smithii
Lovoa trichilioides
Luehea candida
Luehea seemanni
Luehea seemannii
Luehea seemannii Triana & Planch
Luehea sp
Luehea speciosa
Luffa cylindrica
Lumnitzera racemosa
Lunasia amara
Lysiloma  acapulcense
Lysiloma auritum
Lysilóma auritum
Lysiloma bahamense
Lysiloma bahamensis
Lysiloma desmotachys
Lysiloma divari
Lysiloma divaricatum
Lysiloma kellermanii
Lysiloma Kellermanii
Lysiloma microphyllwn
Lysiloma seemannii
Lysiloma sp
Lysiloma sp01.
Lysiloma spp.
Macadamia integrifolia
Macaranga
Macaranga barteri
Macaranga bicolor
Macaranga burifolia
Macaranga caudatifolia
Macaranga cumingii
Macaranga denticulata
Macaranga grandifolia
Macaranga ovatifolia
Macaranga paxii
Macaranga schweinfurthii
Macaranga sinensis
Macaranga spinosa
Macaranga staudtii
Macaranga tanarius
Machaerium biovulatum
Machrohasseltia macroterantha
Maclura tinctor
Macrohasseltia macroteran
Madhuca betis
Maesa denticulata
Maesobotrya
Maesobotrya sp.
Maesopsis eminii
Magnistipula bangweolensis
Magnistipula butayei
Magnistipula thonninge
Magnolia yoroconte
Majidea
Majidea fosteri
Malacantha alnifolia
Malaisia scandens
Mallotus aucriculatus
Mallotus auriculatus
Mallotus multiglandulosus v. pendulus
Mallotus oppositifolius
Mallotus paniculatus
Mallotus philippinensis
Mallotus repandus
Mallotus roxburghianus
Mallotus sarawakensis
Mallotus subulatus
Malpighia glabra
Malus communis/Malus domestica
Malus kirgisorum.
Malus sp.
Malus trilobata
Mamecylon sp.
Mammea africana
Mammea americana
Mangifera altissima
Mangifera caesia
Mangifera indica
Mangifera longipes
Mangifera monandra
Mangifera philippinensis
Manguifera indi
Manihot esculenta
Manikara achras
Manilkara
Manilkara achras
Manilkara achras (Mill.)Fosberg
Manilkara chicle
Manilkara sp
Manilkara zapota
Mansonia altissima
Maprounea
Maprounea africana
Maprounea membranacea
Maranthes
Maranthes chrysophylla
Maranthes glabra
Maranthes inermis
Mareya micrantha
Mareyopsis longifolia
Margaritaria discoidea
Markhamia
Markhamia acuminata
Markhamia lutea
Markhamia obtusifolia
Markhamia tomentosa
Marquesia macroura
Masquitoxylon jamaicense
Massularia acuminata
Mastichodendron belizense
Mastichodendron capari
Mastichodendron capiri
Mastichodendron Capiri var. Tempisque (Pittier) Cronquist.
Matayba apetala
Matayba oppositifolia
Matayba prositifolia
Matthaea chartacea
Matthaea sancta v. venulosa
Maytenus cymosus
Maytenus ovatus
Maytenus senegalensis
Meiocarpidium lepidotum
Melanolepis multiglandulosus
Melastomataceae
Melia azedarach
Melia dubia
Melia dunia
Melia sempervirens
Meliacea
Melicoccus biju
Melicoccus bijugatus
Meliosma macrophylla
Melocanna baccifera
Melochia umbellata
Melothria mucronata
Memecylon flavovirens
Memecylon ovatum
Memecylon sp.
Memecylon venosum
Mendusandra iponiana
Mentha arvensis
Mesua nagessarium
Metopium brownei
Michelia champaca
Miconia argente
Miconia argentea
Miconia chrysophylla
Miconia dodecandra
Miconia hondurensis
Miconia impetiolaris
Miconia matthaei
Miconia oinochrophylla
Miconia prasma
Miconia punctata
Miconia sp
Miconia sp.
Miconia sp01.
Miconia tonduzii
Microberlinia bisulcata
Microcos paniculata
Microdesmis camerunensis
Microdesmis sp.
Micromelum pubescens
Mildbraediodendron
Mildbreadiodendron excelsum
Milicia
Milicia excelsa
Miliusa velutina
Milletia bequarti
Milletia versicolor
Millettia
Millettia barteri
Millettia conraui
Millettia eetveldeana
Millettia laurentii
Millettia Laurentii
Millettia sanagana
Millettia versicolor
Millingtonia hortensis
Mimosa arenosa
Mimosa platycarpa
Mimosa scabrella
Mimosaceae
Mimusops elengi
Mimusops parviflora
Mimusops parvifolia
Mimusops zeyheri
Minquartia guia
Minquartia guianensis Aubl.
Mitragyna
Mitragyna ciliata
Mitragyna inermis
Mitragyna parvifolia
Mitragyna rotundifolia
Mitragyna stipulosa
Mitrephora lanotan
Monochoria hastata
Monodora
Monodora myristica
Monodora tenuifolia
Monopetalanthus heitzii
Monopetalanthus letestui
Monopetalanthus microphyllus
Monopetalanthus pellegrinii
Monopetalanthus richardsiae
Monotes africanus
Monotes elegans
Monotes glaber
Monotes katangensis
Monotes kerstingii
Monotes sp.
Monstera pertusa
Montanoa guatam
Moraceae
Morelia senegalensis
Morinda
Morinda citrifolia
Morinda lucida
Morinda panamensis
Moringa oleifera
Moringa oleifera Lam.
Morisonia americana
Mortoniodendron sp.
Morus alba.
Morus alba/Morus nigra
Morus celtidifolia
Morus indica
Morus mesozygia
Mosquitoxylom jamaicense
Mosquitoxylon jamaicense
Mucuna curranii
Muntigia calabura
Muntingia calab
Muntingia calabura
Murraya paniculata
Musa errans
Musa sapientum
Musa textilis
Musanga
Musanga cecropioides
Mussaenda philippica
Myrcia spendens
Myrcia splendens
Myrcianthes fragans
Myrcianthes pit
Myrciaria floribunda
Myrciaria ibarrae
Myrianthus arboreus
Myrianthus preussii
Myrianthus sp.
Myrica cerifera
Myrica javanica
Myrica sp.
Myriocarpa longipes
Myriocarpa obovata
Myriostachya wightiana
Myristica guatteriifolia
Myristica philippinensis
"Myristica philippinensis
Myristica philippinensis"
Myrospermum fru
Myrospermum frutescens
Myroxilon balsamum
Myroxylon balsamum
Myroxylum balsamum
Myrsine coriace
Myrsine sp
Myrtus communis
Nauclea diderrichii
Nauclea latifolia
Nauclea multicephala
Nauclea orientalis
Nauclea pobeguinii
Nauclea sp.
Nectandra coriacea
Nectandra globosa
Nectandra hihua
Nectandra membranaceae
Nectandra nen’osa
Nectandra nitid
Nectandra reticulata
Nectandra sanguinea
Nectandra sinuata
Nectandra sp
Nectandra sp.
Nectandra sp01.
Neea psychotrioides
Neohouzeau dulloa
Neolitsea intermedia
Neolitsea lanceolata
Neolitsea vidalii
Neonauclea bartlingii
Neonauclea calycina
Neonauclea formicaria
Neonauclea media
Neonauclea reticulata
Neonauclea sp
Neonauclea vidalii
Neosloetiopsis sp.
Neotrewia cumingii
Nephelium lappaceum
Nephelium mutabile
Nephelium philippinense
Nerium indicum
Nesogordonia papaverifera
Neuroleana sp.
Newbouldia laevis
Newtonia buchanani
Newtonia buchananii
Newtonia duparquetiana
Newtonia griffoniana
Ni
Nicotiana glauca
No Listada
Nom assas
Nom eyem
Nom oboto
Nuxia congesta
Ochna afzelii
Ochna calodendron
Ochna calodendron / Ochna afzelii
Ochna foxworthyi
Ochna pulchra
Ochna schweinfurthiana
Ochna squarrosa
Ochroma lagopus
Ochroma pyramid
Ochroma pyramidale
Ochroma pyramidale (Cav. Ex Lam.) Urban.
Ochroma sp.
Ochthocosmus
Ochthocosmus africanus
Ochthocosmus calothyrsus
Ochthocosmus lemaireanus
Ocimum teniflorum
Ocotea atirrane
Ocotea austinii
Ocotea caniculata
Ocotea cooperi
Ocotea dendrodaphne
Ocotea endresia
Ocotea insulari
Ocotea lundellii
Ocotea mollicel
Ocotea skutchii
Ocotea sp
Ocotea sp.
Ocotea sp01.
Ocotea veraguen
Ocotea veraguensis
Octolobus angustatus
Octomeles sumatrana
Odyendea  gabonensis
Odyendyea
Odyendyea gabonensis
Oenanthe javanica
Olax obtusifolia
Olax sp.
Olax subscorpioides
Oldendalandia biflora
Oldenlandia umbellata
Oldfieldia africana
Oldfieldia dactylophylla
Olea europea
Omphalocarpum
Omphalocarpum elatum
Omphalocarpum procerum
Oncoba spinosa
Ongokea gore
Oreopanax capitatus
Oreopanax germinatus
Oreopanax guatemalense
Oreopanax peltatus
Oreopanax xalap
Oreopanax xalapensis
Oriociopsis glaberrima
Ormocarpum bibracteanum
Ormosia calavensis
Ormosia coccinea
Ormosia isthmensis
Ormosia Sp.
Ormosia sp01.
Orophea cumingiana
Oroxylum indicum
Oryza coaractata
Osbornia octodonta
Osmoxylon luzoniense
Ostrya carpinifolia
Ostrya virginiana
Others
Otoba novograna
Otoba novogranatensis
Oubanguia africana
Oubanguia alata
Ouratea
Ouratea insulae
Ouratea myrioneura
Oxystigma oxyphyllum
Oxytenanthera nigrociliata
Oyebe ele
Ozoroa reticulata
Pachira aquatica
Pachira macrocarpa
Pachira quinata (Jacq.) Dugand.
Pachyelasma
Pachyelasma tessmannii
Pachypodanthium
Pachypodanthium staudtii
Pachystela brevipes
Palaquium foxworthyi
Palaquium gigantifolium
Palaquium lanceolatum
Palaquium luzoniense
Palaquium merrillii
Palaquium philippinense
Palaquium pinnatinervium
Palaquium tenuipetiolatum
Palmae sp
Pancovia
Panda
Panda oleosa
Pandanus radicans
Pangium edule
Paraberlinia bifoliolata
Parahancornia amapa
Paramacrolobium
Paramacrolobium coeruleum
Parameria laevigata
Parartocarpus sp
Parartocarpus venenosus
Paraserianthes falcataria
Parashorea malaanonang
Parashorea plicata
Parasponia rugosa
Parathesis calophylla
Parathesis trichogyne
Parethesis sp.
Parinari
Parinari capensis
Parinari corymbosa
Parinari curatellifolia
Parinari excelsa
Parinari glaba
Parinari glaberrima
Parinari glabra / Maranthes glabra
Parinari kerstingii
Parinari polyandra
Parinari sp
Parinari sp.
Parkia bicolor
Parkia clappertoniana
Parkia filicoidea
Parkia roxburghii
Parkinsonia aculeata L.
Passiflora foetida
Paulllinia pinnata
Paurotis wrightii
Pausandra trianae
Pausinystalia
Pausinystalia johimbe
Pausinystalia macroceras
Pausinystalia talbotii
Pausinystalia yohimba
Pauteria izabelensis
Pavetta indica
Pelliciera rhiz
Peltophorum africanum
Peltophorum pterocarpon
Pemphis acidula
Pentaclethra
Pentaclethra eetveldeana
Pentaclethra ma
Pentaclethra macroloba (Willd.) Kuntze.
Pentaclethra macrophylla
Pentadesma butyracea
Pera aborea
Pera arborea
Pera barbellata
Percea sp01
Pergularia daemia
Pericopsis
Pericopsis angolensis
Pericopsis elata
Perrottetia lon
Persea american
Persea americana
Persea americana/Persea gratissima
Persea caerulea
Persea coerulea
Persea schiedeana
Persea sp
Persea sp.
Persea sp01.
Persea vesticula
Perymenium grandis
Perymenium strigillosum
Perymenium tuerkheimii
Peschiera arborea
Pestoea sp
Petersianthus
Petersianthus macrocarpus
Petrea volubilis
Peucedanum sowa
Peuranthodendron ferreum
Phaleria capitalata
Phaleria capitata
Phaseolus vulgaris
Phillyrea media
Phisidra pisicola
Phoebe amplifolia
Phoebe mexicana
Phoebe sp.
Phoebe sterculioides
Phoebe sterculoides
Phoenix dactylifera
Phoenix reclinata
Phoenix spinosa
Phoenix sylvestris
Phragmites karka
Phyllanthus acidus
Phyllanthus discoideus
Phyllanthus embelica
Phyllanthus emblica
Phyllanthus lamprophyllus
Phyllanthus mollis
Phyllanthus muellerianus
Phyllanthus nobilis
Phyllanthus sp.
Phyllocomus lemaireanus
Phyllostylon brasiliensis
Picea schrenkiana
Picralima
Picralima nitida
Picus sp01.
Piliostigima thonningii
Piliostigma malabaricum
Piliostigma reticulatum
Piliostigma sp.
Piliostigma thonningii
Pimenta dioica
Pinanga copelandii
Pinus
Pinus ayacahuite
Pinus brutia
Pinus canariensis
Pinus caribaea
Pinus caribaea  var. hond
Pinus caribaea var. Hondurensis (B. & G.)
Pinus halepensis
Pinus hartwegii
Pinus kesiya
Pinus maximinoi
Pinus maximinoi H. E. Moore
Pinus maximinoii
Pinus merkusii
Pinus montezumae
Pinus oocarpa
Pinus Oocarpa
Pinus oocarpa Schiede.
Pinus patula Shiede & Deppe ssp. Tecunumanii (Eguiliz & Perry)
Pinus pinea
Pinus pseudostrobus
Pinus rudis
Pinus sylvestris
Pinus tecunumanii
Pinus tenuifolia
Pinus teocote
Piper aduncum
Piper arborescens
Piper auritum
Piper brevicuspe
Piper sp
Piper sp01
Piper variable
Piptadeniastrum africanum
Pipturus arborescens
Pipuxleniastrum africanum
Piscidia grandiflora
Piscidia grandifolia
Piscidia piscipula
Pisonia aculeata
Pisonia macranthocarpa
Pisonia umbellifera
Pisonia umbellifora
Pistacia chinensis
Pistacia terebintus ssp. palaestina
Pistacia vera
Pistia stratoites
Pithecellobium
Pithecellobium arboreum
Pithecellobium arboreum (L.) Urban
Pithecellobium dulce
Pithecellobium dulce  (Roxb.) Benth.
Pithecellobium leucospermum
Pithecellobium longifolium
Pithecellobium macradenium
Pithecellobium oblongum
Pithecellobium pseudo-tam
Pithecellobium saman
"Pithecellobium saman, Albizia saman (Jacq.) Muell."
Pithecolobium arboreum
Pithecolobium dulce
Pithecolobium longifolium
Pithecolobium sp.
Pithecolobium tonduzii
Pithecolobium zollerianum
Pittospermum pentandrum
Pittosporum ramosii
Plagiosiphon emarginatus
Plagiosiphon gabonensis
Plagiosiphon longitubus
Plagiosiphon multijugus
Plagiostyles
Plagiostyles africana
Planchonia spectabilis
Plaquium cuprifolium
Platanus orientalis
Platymiscium dimorphandru
Platymiscium dimorphandrum
Platymiscium pinnatum
